,Unnamed: 0,group,file,guid_count,body
5855,540,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР ВЗ Евракор 29.03.2017.xlsx,1,['идентификатор guid ']
5856,542,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР ОБП ВЖК СМГ_29.03.2017.xlsb,1,['идентификатор guid ']
5857,527,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР ОБП ВЖК СМГ_31.05.2017 ССК.xlsb,1,['идентификатор guid ']
5858,543,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР по ЦПС 29.03.2017.xlsx,1,['идентификатор guid ']
5860,508,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ОБП ВЖК СМГ_29.06.2017 ПС.xlsb,1,['идентификатор guid ']
5863,489,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР ОБП ВЖК СМГ_30.07.2017 Вега-Траст.xlsb,1,['идентификатор guid ']
5864,490,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР ОБП ВЖК СМГ_30.07.2017 ПС.xlsb,1,['идентификатор guid ']
5865,491,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР ОБП ВЖК СМГ_30.07.2017 ССК.xlsb,1,['идентификатор guid ']
5867,494,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР_обустройство Евракор_30.07.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5868,495,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР_обустройство Премьерстрой_30.07.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5869,509,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ОБП ВЖК СМГ_29.06.2017 ССК.xlsb,1,['идентификатор guid ']
5870,496,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР_обустройство ТИК_30.07.2017.xlsb,1,['идентификатор guid ']
5871,499,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка_СМР_энергетика_Евракор_30.07.2017_(Проект 853).xlsx,1,['индефикаторguid']
5872,500,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка_СМР_энергетика_Премьерстрой_29.07.2017 (проект 866).xlsb,1,['идентификатор guid ']
5875,504,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР Велесстрой ПСП 29.06.2017.xlsb,1,['идентификатор guid ']
5876,505,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ВЗ Евракор 29.06.2017.xlsx,1,['идентификатор guid ']
5878,507,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ОБП ВЖК СМГ_29.06.2017 Вега-Траст.xlsb,1,['идентификатор guid ']
5879,497,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка_ СМГ_обустройство АРГОС-30 07 2017 (Проект 866).xlsb,1,['идентификатор guid ']
5880,544,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР поз 1.2 СМГ_29 03 2017 ООО ССК.xlsb,1,['идентификатор guid ']
5881,545,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР ПСП Велесстрой 29.03.2017.xlsx,1,['идентификатор guid ']
5882,547,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка_ СМГ _обустройство АРГОС-29 03 2017 (Проект 866).xlsx,1,['идентификатор guid ']
5883,575,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка СМР по Обустройству_Премьерстрой_30.10.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5884,576,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка СМР по Обустройству_ТИК_30.10.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5885,578,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка_СМГ_ обустройство АРГОС-30 10 2017 (Проект №853).xlsb,1,['id']
5886,579,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка_СМГ_ обустройство АРГОС-30 10 2017 (Проект№866)..xlsb,1,['идентификатор guid ']
5887,580,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка_СМР_энергетика_Евракор_30.10.2017 (Проект 853).xlsx,1,['индефикаторguid']
5888,581,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка_СМР_энергетика_Премьерстрой_30.10.2017 (проект 853).xlsb,1,['индефикаторguid']
5889,582,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка_СМР_энергетика_Премьерстрой_30.10.2017 (проект 866).xlsb,1,['идентификатор guid ']
5890,583,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\СМГ ПСП 30.10.2017.xlsb,1,['идентификатор guid ']
5891,574,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка СМР по Обустройству_Евракор_30.10.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5892,586,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка СМР по Обустройству_Евракор_26.09.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5893,588,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка СМР по Обустройству_ТИК_26.09.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5894,589,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка СМР по ПСП 26.09.2017.xlsx,1,['идентификатор guid ']
5895,591,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка_СМГ_ обустройство АРГОС-26 09 2017 (Проект 853).xlsb,1,['id']
5896,592,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка_СМГ_ обустройство АРГОС-26 09 2017 (Проект 866).xlsb,1,['идентификатор guid ']
5897,593,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка_СМР_энергетика_Евракор_26.09.2017 (Проект 853).xlsx,1,['индефикаторguid']
5898,594,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка_СМР_энергетика_Премьерстрой_26.09.2017 (проект 853).xlsb,1,['индефикаторguid']
5899,595,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка_СМР_энергетика_Премьерстрой_26.09.2017 (проект 866).xlsb,1,['идентификатор guid ']
5900,596,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\СМГ ОБП ВЖК СМГ _ 26.09.2017 ССК.xlsb,1,['идентификатор guid ']
5901,587,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\Сводка СМР по Обустройству_Премьерстрой_26.09.2017 (Проект 866).xlsb,1,['идентификатор guid ']
5902,573,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Октябрь\Сводки СМР на 30.10.2017\Сводка РескомТюмень на 30.10.2017 (3).xlsx,1,['идентификатор guid ']
5903,571,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\ноябрь\Сводка СМР за 30.11.2017\Сводка_СМР_энергетика_Премьерстрой_30.11.2017 (проект 866)....xlsb,1,['идентификатор guid ']
5904,570,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\ноябрь\Сводка СМР за 30.11.2017\Сводка_СМР_энергетика_Премьерстрой_30.11.2017 (проект 853).xlsb,1,['индефикаторguid']
5905,549,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка_СМР_обустройство Премьерстрой_29 03 2017 (Проект 866).xlsx,1,['идентификатор guid ']
5906,550,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка_СМР_энергетика ПремьерСтрой_29 03 2017 (Проект 853).xlsb,1,['индефикаторguid']
5907,551,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка_СМР_энергетика Премьерстрой_29 03 2017 (Проект 866).xlsx,1,['идентификатор guid ']
5908,552,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка_СМР_энергетика_Евракор 29 03 2017_(Проект 853).xlsx,1,['индефикаторguid']
5909,553,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка_СМР_энергетика_Евракор 29 03 2017_(Проект 866).xlsx,1,['идентификатор guid ']
5910,554,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводки_СМГ_обустройство_Евракор_29 03 2017_(Проект 866).xlsb,1,['идентификатор guid ']
5911,555,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводки_СМР_обустройство ТИК _29 03 2017_(Проект 866).xlsb,1,['идентификатор guid ']
5912,556,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\ноябрь\Сводка СМР за 30.11.2017\30.11.2017 СМГ ПСП Велесстрой.xlsx,1,['идентификатор guid ']
5913,557,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\ноябрь\Сводка СМР за 30.11.2017\Сводка  ОБП ВЖК Вега-Траст 30.11.2017.xlsb,1,['идентификатор guid ']
5914,558,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\ноябрь\Сводка СМР за 30.11.2017\Сводка ОБП ВЖК ПС 30.11.17.xlsb,1,['идентификатор guid ']
