,group,file,guid_count,body
390,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Октябрь 2016\Сводки СМР за 31.10.2016\Сводка СМР ОБП ВЖК СМГ_31 10 2016.xlsx,0,
389,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Октябрь 2016\Сводки СМР за 31.10.2016\Сводка СМР ГТЭС ВС 31.10.xls,0,
388,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Октябрь 2016\Сводки СМР за 31.10.2016\Сводка СМР ГПЭС РГС от 31.10.16.xls,0,
385,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Октябрь 2016\Сводки СМР за 31.10.2016\Сводка СМР Велесстрой НН 31.10.2016.xlsx,0,
414,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Февраль 2016\29.02.2016\Сводка СМР ГПЭС РГС от 29.02.16..xlsx,0,
384,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Октябрь 2016\Сводки СМР за 31.10.2016\Сводка по ИП 31.10.16.xlsx,0,
376,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Ноябрь 2016\Сводки СМР за 30.11.2016\Сводка СМР ОБП ВЖК СМГ 30.11.2016.xlsx,0,
375,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Ноябрь 2016\Сводки СМР за 30.11.2016\Сводка СМР ГТЭС ВС  30.11.16.xls,0,
374,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Ноябрь 2016\Сводки СМР за 30.11.2016\Сводка СМР ГПЭС РГС от 30.11.16.xls,0,
371,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Ноябрь 2016\Сводки СМР за 30.11.2016\Сводка СМР Велесстрой НН 30.11.2016.xlsx,0,
370,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Ноябрь 2016\Сводки СМР за 30.11.2016\Сводка по ИП 30 11 16.xlsx,0,
369,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Март 2016\31.03.2016\Сводка СМР Велесстрой НН 31.03.2016.xlsx,0,
365,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Май 2016\Сводки СМР за 31.05.2016\Сводка СМР СГАТ НН 31.05.2016.xlsx,0,
362,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Май 2016\Сводки СМР за 31.05.2016\Сводка СМР ГПЭС РГС 31.05.2016 (1).xlsx,0,
359,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Май 2016\Сводки СМР за 31.05.2016\Сводка СМР Велесстрой НН 31.05.2016.xlsx,0,
358,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Май 2016\Сводки СМР за 31.05.2016\Сводка по ИП  31 05 2016г.xlsx,0,
357,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Май 2016\Сводки СМР за 31.05.2016\Сводка по  мостам за 31.05.16_.xls,0,
356,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2016\Май 2016\Сводки СМР за 31.05.2016\Сводка ОБП, ВЖК 31.05.2016.xlsx",0,
352,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Июнь 2016\Сводки СМР 30.06.16\Сводка СМР СГАТ НН 30.06.2016.xlsx,0,
349,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Июнь 2016\Сводки СМР 30.06.16\Сводка СМР ГТЭС ВС 30.06.16.xlsx,0,
379,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2016\Ноябрь 2016\Сводки СМР за 30.11.2016\Сводка СМР СГАТ НН  30.11.16.xlsx,0,
1891,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 30 03 15 ООО НГСК.xls,0,
107,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2014\Июль 2014\ЦСС\Сводка ПСП СМР 31_07_2014.xlsm,0,
105,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2014\Июль 2014\СГАТ\Сводка СМР НН 31 07 14г.xlsx,0,
1794,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 22 02 15 ООО НГСК.xls,0,
1795,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 22.02.15 ООО СЭМ.xls,0,
1796,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 23 02 15 ООО НГСК.xls,0,
1797,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 23.02.15 ООО СЭМ.xls,0,
1798,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 24 02 15 ООО НГСК.xls,0,
1799,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 24.02.15 ООО СЭМ.xls,0,
1800,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 25 02 15 ООО НГСК.xls,0,
1801,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 25.02.15 ООО СЭМ.xls,0,
1802,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 26 02 15 ООО НГСК.xls,0,
1803,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 26.02.15 ООО СЭМ.xls,0,
1804,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 27 02 15 ООО НГСК.xls,0,
1805,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 27.02.15 ООО СЭМ.xls,0,
1806,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 28 02 15 ООО НГСК.xls,0,
1807,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 28.02.15 ООО СЭМ.xls,0,
1808,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ ООО ''СЭМ'' 13 02 15.xls,0,
1809,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ ООО НГСК - 13 02 15.xls,0,
1810,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ10 02 15 ООО ''СЭМ''.xls,0,
1811,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 01.03.15 2015 ООО ГГСК.xls,0,
1812,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 01.03.15 ООО СЭМ.xls,0,
1813,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 02.03.15 ООО НГСК.xls,0,
1814,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 02.03.15 ООО СЭМ.xls,0,
1815,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 03 03 15 ООО НГСК.xls,0,
1816,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 03.03.15 ООО СЭМ.xls,0,
1817,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 04 03 15 ООО НГСК.xls,0,
1818,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 04.03.15 ООО СЭМ.xls,0,
1819,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 05 03 15 ООО НГСК.xls,0,
1820,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 05.03.15 ООО СЭМ.xls,0,
1821,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 07 03 15 ООО НГСК.xls,0,
1822,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 07.03.15 ООО СЭМ.xls,0,
1793,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 21.02.15 ООО СЭМ.xls,0,
1823,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_03\СМГ 08 03 15 ООО НГСК.xls,0,
1792,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 21 02 15 ООО НГСК.xls,0,
1790,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\СМГ 20 02 15 ООО НГСК.xls,0,
1761,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\МСГ 07 02 15 ООО НГСК.xls,0,
1762,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\МСГ 08 02 15 ООО НГСК.xls,0,
1763,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\МСГ 09 02 15 ООО ''СЭМ''.xls,0,
1764,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\МСГ 15 02 15 ООО ''СЭМ''.xls,0,
1765,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\МСГ 8 02 15 ООО СЭМ '.xls,0,
1766,Томский интегрированный проект,Томский интегрированный проект\\Ежесуточная\Ежесуточная\Недельно (суточный)-месячный план-график\2015\2015_02\МСГ ООО НГСК  01 02 15.xls,0,
